date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:01:07	68327/68327	---M--	200	added ('OK')	application/javascript	date:Mon,%2024%20Jan%202022%2018:35:50%20GMT	https://cbdmedicaltherapy.com/wp-content/plugins/woocommerce-dynamic-gallery/assets/js/fancybox/jquery.fancybox.min.js?ver=1.3.4	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/plugins/woocommerce-dynamic-gallery/assets/js/fancybox/jquery.fancybox.minc412.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:08	2979/2979	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2001%20Nov%202021%2021:47:13%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/comment-reply.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/comment-reply.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:10	2666/2666	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20May%202021%2017:00:20%20GMT	https://c0.wp.com/p/woocommerce/6.1.1/assets/js/zoom/jquery.zoom.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/p/woocommerce/6.1.1/assets/js/zoom/jquery.zoom.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:10	22772/22772	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2020%20Jan%202022%2015:40:14%20GMT	https://c0.wp.com/p/woocommerce/6.1.1/assets/js/flexslider/jquery.flexslider.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/p/woocommerce/6.1.1/assets/js/flexslider/jquery.flexslider.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:12	141809/141809	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:07%20GMT	https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/?add-to-cart=4304	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/indexbebf.html	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:12	9677/9677	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Nov%202021%2022:30:13%20GMT	https://c0.wp.com/p/woocommerce/6.1.1/assets/js/photoswipe/photoswipe-ui-default.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/p/woocommerce/6.1.1/assets/js/photoswipe/photoswipe-ui-default.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:12	5013732/5013732	---M--	200	added ('OK')	video/mp4	date:Sun,%2011%20Oct%202020%2003:14:58%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2020/07/Nira-Tincture.mp4	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2020/07/Nira-Tincture.mp4	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:12	6360/6360	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2016%20Feb%202021%2023:11:32%20GMT	https://c0.wp.com/p/woocommerce/6.1.1/assets/js/frontend/single-product.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/p/woocommerce/6.1.1/assets/js/frontend/single-product.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:12	157610/157610	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Sep%202020%2015:53:06%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/mediaelement/mediaelement-and-player.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/mediaelement/mediaelement-and-player.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:13	1193/1193	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2006%20Jan%202021%2015:29:24%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/mediaelement/mediaelement-migrate.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/mediaelement/mediaelement-migrate.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:13	31324/31324	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Nov%202021%2022:30:13%20GMT	https://c0.wp.com/p/woocommerce/6.1.1/assets/js/photoswipe/photoswipe.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/p/woocommerce/6.1.1/assets/js/photoswipe/photoswipe.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:13	906/906	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2013:35:18%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/mediaelement/wp-mediaelement.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/mediaelement/wp-mediaelement.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:14	6464/6464	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Sep%202020%2015:53:06%20GMT	https://c0.wp.com/c/5.9/wp-includes/js/mediaelement/renderers/vimeo.min.js	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/c0.wp.com/c/5.9/wp-includes/js/mediaelement/renderers/vimeo.min.js	(from https://cbdmedicaltherapy.com/index.php/es/product/tintura-de-cbd/)
11:01:18	7747/7747	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:01:12%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/wp/v2/product/4371	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/wp/v2/product/4371.json	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:19	1070/1070	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Nov%202021%2021:23:27%20GMT	https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:19	136551/136551	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:16%20GMT	https://cbdmedicaltherapy.com/index.php/product/nira-softgels-600mg/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/product/nira-softgels-600mg/index.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:21	2778/2778	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:01:16%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Fproduct%2Fnira-capsulas-blandas-de-600mg-de-cbd%2F	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed2131.json	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Feb%202022%2015:01:19%20GMT	https://cbdmedicaltherapy.com/?p=4371	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index29ea.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:25	2881/2881	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Feb%202022%2015:01:19%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Fproduct%2Fnira-capsulas-blandas-de-600mg-de-cbd%2F&format=xml	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed1a5b	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:30	260148/260148	---M--	200	added ('OK')	image/jpeg	etag:%225eb1f693-3f834%22	https://niracbd.com/wp-content/uploads/2019/10/Nira-softgel-CoA_Page_1-scaled.jpg	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/niracbd.com/wp-content/uploads/2019/10/Nira-softgel-CoA_Page_1-scaled.jpg	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:33	104611/104611	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:26%20GMT	https://cbdmedicaltherapy.com/index.php/es/product-category/capsulas-blandas/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product-category/capsulas-blandas/index.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:34	3056029/3056029	---M--	200	added ('OK')	video/mp4	date:Sun,%2011%20Oct%202020%2003:14:57%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Softgels.mp4?_=1	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Softgels230a.mp4	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:36	140636/140636	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:33%20GMT	https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/?add-to-cart=4311	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/index9740.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:37	3056029/3056029	---M--	200	added ('OK')	video/mp4	date:Sun,%2011%20Oct%202020%2003:14:57%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Softgels.mp4	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Softgels.mp4	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:38	3967/3967	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:01:32%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/wp/v2/product/4304	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/wp/v2/product/4304.json	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:39	140628/140628	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:35%20GMT	https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/?add-to-cart=4304	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/indexbebf.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-capsulas-blandas-de-600mg-de-cbd/)
11:01:40	1013/1013	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Nov%202021%2021:23:27%20GMT	https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:41	133649/133649	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:38%20GMT	https://cbdmedicaltherapy.com/index.php/product/nira-lotion-750mg/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/product/nira-lotion-750mg/index.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:43	2724/2724	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:01:36%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Fproduct%2Fnira-lotion-750mg-2%2F	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embedf492.json	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Feb%202022%2015:01:40%20GMT	https://cbdmedicaltherapy.com/?p=4304	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index942b.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:46	2827/2827	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Feb%202022%2015:01:40%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Fproduct%2Fnira-lotion-750mg-2%2F&format=xml	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embedf38c	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:52	224004/224004	---M--	200	added ('OK')	image/jpeg	etag:%225eb1f447-36b04%22	https://niracbd.com/wp-content/uploads/2019/10/Nira-cream-CoA_Page_1-scaled.jpg	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/niracbd.com/wp-content/uploads/2019/10/Nira-cream-CoA_Page_1-scaled.jpg	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:01:54	104305/104305	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:47%20GMT	https://cbdmedicaltherapy.com/index.php/es/product-category/cbd-locion/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product-category/cbd-locion/index.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:02:00	137641/137641	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:01:53%20GMT	https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/?add-to-cart=4311	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/index9740.html	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:02:00	11082/11082	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2027%20Aug%202021%2014:05:40%20GMT	https://cbdmedicaltherapy.com/index.php/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/frecuently-ask-questios/)
11:02:00	3098099/3098099	---M--	200	added ('OK')	video/mp4	date:Sun,%2011%20Oct%202020%2003:14:57%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Lotion.mp4?_=1	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Lotion230a.mp4	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:02:01	17314/17314	---M--	200	added ('OK')	text/css	date:Sun,%2023%20Jan%202022%2018:53:52%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/elementor/css/post-2530.css?ver=1642964032	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/elementor/css/post-253003ed.css	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:03	3098099/3098099	---M--	200	added ('OK')	video/mp4	date:Sun,%2011%20Oct%202020%2003:14:57%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Lotion.mp4	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/2018/06/Nira-Lotion.mp4	(from https://cbdmedicaltherapy.com/index.php/es/product/nira-lotion-750mg-2/)
11:02:03	861/861	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Nov%202021%2021:23:27%20GMT	https://cbdmedicaltherapy.com/index.php/comments/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/comments/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/frecuently-ask-questios/)
11:02:05	129757/129757	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:02:02%20GMT	https://cbdmedicaltherapy.com/index.php/faqs/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/faqs/index.html	(from https://cbdmedicaltherapy.com/index.php/frecuently-ask-questios/)
11:02:06	128015/128015	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:02:03%20GMT	https://cbdmedicaltherapy.com/index.php/contact/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/contact/index.html	(from https://cbdmedicaltherapy.com/index.php/frecuently-ask-questios/)
11:02:07	11264/11264	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:02:01%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/wp/v2/pages/3	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/wp/v2/pages/3.json	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:09	130620/130620	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:02:05%20GMT	https://cbdmedicaltherapy.com/index.php/cart/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/cart/index.html	(from https://cbdmedicaltherapy.com/index.php/frecuently-ask-questios/)
11:02:09	862/862	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2022%20Nov%202021%2021:23:27%20GMT	https://cbdmedicaltherapy.com/index.php/privacy-policy/feed/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/privacy-policy/feed/index.html	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:10	2416/2416	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:02:05%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fprivacy-policy%2F	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed9f48.json	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Feb%202022%2015:02:09%20GMT	https://cbdmedicaltherapy.com/?p=3	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index2207.html	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:13	2485/2485	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Feb%202022%2015:02:08%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fprivacy-policy%2F&format=xml	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed5561	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:17	42/42	---M--	200	added ('OK')	text/plain	date:Fri,%2004%20Feb%202022%2015:02:14%20GMT	https://cbdmedicaltherapy.com/xmlrpc.php	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/xmlrpc.php	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:18	640/640	---M--	200	added ('OK')	text/css	date:Thu,%2003%20Feb%202022%2020:36:06%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/elementor/css/post-4290.css?ver=1643920566	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/elementor/css/post-429050a9.css	(from https://cbdmedicaltherapy.com/index.php/es/terminos-y-condiciones/)
11:02:22	29209/29209	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:02:16%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/wp/v2/pages/4290	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/wp/v2/pages/4290.json	(from https://cbdmedicaltherapy.com/index.php/es/terminos-y-condiciones/)
11:02:22	135059/135059	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Feb%202022%2015:02:19%20GMT	https://cbdmedicaltherapy.com/index.php/terms-and-conditions/	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/terms-and-conditions/index.html	(from https://cbdmedicaltherapy.com/index.php/privacy-policy/)
11:02:25	2479/2479	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Feb%202022%2015:02:20%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Fterminos-y-condiciones%2F	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed74c9.json	(from https://cbdmedicaltherapy.com/index.php/es/terminos-y-condiciones/)
11:02:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Feb%202022%2015:02:22%20GMT	https://cbdmedicaltherapy.com/?p=4290	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index40e8.html	(from https://cbdmedicaltherapy.com/index.php/es/terminos-y-condiciones/)
11:02:28	2546/2546	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Feb%202022%2015:02:23%20GMT	https://cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcbdmedicaltherapy.com%2Findex.php%2Fes%2Fterminos-y-condiciones%2F&format=xml	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/index.php/wp-json/oembed/1.0/embed3c4c	(from https://cbdmedicaltherapy.com/index.php/es/terminos-y-condiciones/)
11:02:29	4215/4215	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Jan%202022%2002:52:41%20GMT	https://cbdmedicaltherapy.com/wp-content/uploads/elementor/css/post-96.css?ver=1642992761	D:/MIS%20SITIOS%20WEB%20DESCARGADOS%20HTML/cbdmedicaltherapy.com/cbdmedicaltherapy.com/cbdmedicaltherapy.com/wp-content/uploads/elementor/css/post-966f2d.css	(from https://cbdmedicaltherapy.com/index.php/about-dr-casilda-balmaceda/)
